,first_word,first_POS,first_animacy,first_gender,first_number,first_case,second_word,second_POS,second_person,second_case,second_number,dist,label
3576,минералами,NOUN,inan,masc,plur,ablt,их,NPRO,3per,accs,plur,17,0
3577,прочностью,NOUN,inan,femn,sing,ablt,их,NPRO,3per,accs,plur,19,0
3578,пористостью,NOUN,inan,femn,sing,ablt,их,NPRO,3per,accs,plur,21,0
3579,структур,NOUN,inan,femn,plur,gent,их,NPRO,3per,accs,plur,22,0
3580,размерами,NOUN,inan,masc,plur,ablt,их,NPRO,3per,accs,plur,25,0
3581,Перспективность,NOUN,inan,femn,sing,accs,ними,NPRO,3per,ablt,plur,53,0
3582,получения,NOUN,inan,neut,sing,gent,ними,NPRO,3per,ablt,plur,52,0
3583,применения,NOUN,inan,neut,sing,gent,ними,NPRO,3per,ablt,plur,50,0
3584,ТМД-материалов,NOUN,inan,masc,plur,gent,ними,NPRO,3per,ablt,plur,2,0
3585,наличием,NOUN,inan,neut,sing,ablt,ними,NPRO,3per,ablt,plur,46,0
3586,активности,NOUN,inan,femn,sing,gent,ними,NPRO,3per,ablt,plur,44,0
3587,твердения,NOUN,inan,neut,sing,gent,ними,NPRO,3per,ablt,plur,12,0
3588,композиции,NOUN,inan,femn,sing,gent,ними,NPRO,3per,ablt,plur,40,0
3589,счет,NOUN,inan,masc,sing,accs,ними,NPRO,3per,ablt,plur,6,0
3590,содержания,NOUN,inan,neut,sing,gent,ними,NPRO,3per,ablt,plur,37,0
3591,составе,NOUN,inan,masc,sing,loct,ними,NPRO,3per,ablt,plur,34,0
3592,образованием,NOUN,inan,neut,sing,ablt,ними,NPRO,3per,ablt,plur,26,0
3593,соединений,NOUN,inan,neut,plur,gent,ними,NPRO,3per,ablt,plur,24,0
3594,компонентами,NOUN,inan,masc,plur,ablt,ними,NPRO,3per,ablt,plur,22,0
3595,раствора,NOUN,inan,masc,sing,gent,ними,NPRO,3per,ablt,plur,20,0
3596,минералами,NOUN,inan,masc,plur,ablt,ними,NPRO,3per,ablt,plur,18,0
3597,прочностью,NOUN,inan,femn,sing,ablt,ними,NPRO,3per,ablt,plur,16,0
3598,пористостью,NOUN,inan,femn,sing,ablt,ними,NPRO,3per,ablt,plur,14,0
3599,структур,NOUN,inan,femn,plur,gent,ними,NPRO,3per,ablt,plur,13,0
3600,размерами,NOUN,inan,masc,plur,ablt,ними,NPRO,3per,ablt,plur,10,0
3601,фазы,NOUN,inan,femn,sing,gent,ними,NPRO,3per,ablt,plur,6,0
3602,числом,NOUN,inan,neut,sing,ablt,ними,NPRO,3per,ablt,plur,4,0
3603,контактов,NOUN,inan,masc,plur,gent,ними,NPRO,3per,ablt,plur,3,0
3604,сцепления,NOUN,inan,neut,sing,gent,ними,NPRO,3per,ablt,plur,2,0
3605,устойчивостью,NOUN,inan,femn,sing,ablt,ними,NPRO,3per,ablt,plur,1,0
3606,ТМД-материалов,NOUN,inan,masc,plur,gent,ними,NPRO,3per,ablt,plur,2,0
3607,биогеоценозах,NOUN,inan,masc,plur,loct,ними,NPRO,3per,ablt,plur,4,0
3608,счет,NOUN,inan,masc,sing,accs,ними,NPRO,3per,ablt,plur,6,0
3609,близости,NOUN,inan,femn,sing,loct,ними,NPRO,3per,ablt,plur,7,0
3610,состава,NOUN,inan,masc,sing,gent,ними,NPRO,3per,ablt,plur,8,0
3611,продуктов,NOUN,inan,masc,plur,gent,ними,NPRO,3per,ablt,plur,9,0
3612,гидроксидами,NOUN,inan,masc,plur,ablt,ними,NPRO,3per,ablt,plur,16,0
3613,продуктами,NOUN,inan,masc,plur,ablt,ними,NPRO,3per,ablt,plur,22,0
3614,выветривания,NOUN,inan,neut,sing,gent,ними,NPRO,3per,ablt,plur,23,0
3615,большинства,NOUN,inan,neut,sing,gent,ними,NPRO,3per,ablt,plur,24,0
3616,пород,NOUN,inan,femn,plur,gent,ними,NPRO,3per,ablt,plur,26,0
3617,исследования,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,27,0
3618,технологии,NOUN,inan,femn,plur,nomn,их,NPRO,3per,accs,plur,5,0
3619,получения,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,24,0
3620,ТМД-материалов,NOUN,inan,masc,plur,gent,их,NPRO,3per,accs,plur,21,0
3621,<first_11>адсорбентов,NOUN,inan,masc,plur,gent,их,NPRO,3per,accs,plur,19,0
3622,технологии,NOUN,inan,femn,plur,nomn,их,NPRO,3per,accs,plur,5,0
3623,применения,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,3,0
3624,очистки,NOUN,inan,femn,sing,gent,их,NPRO,3per,accs,plur,1,0
3625,отходов,NOUN,inan,masc,plur,gent,их,NPRO,3per,accs,plur,2,0
3626,грануляции,NOUN,inan,femn,sing,gent,Оно,NPRO,3per,nomn,sing,7,0
3627,обработке,NOUN,inan,femn,sing,loct,Оно,NPRO,3per,nomn,sing,3,0
3628,обработке,NOUN,inan,femn,sing,loct,Оно,NPRO,3per,nomn,sing,3,0
3629,растворами,NOUN,inan,masc,plur,ablt,Оно,NPRO,3per,nomn,sing,6,0
3630,грануляции,NOUN,inan,femn,sing,gent,его,NPRO,3per,accs,sing,5,0
3631,обработке,NOUN,inan,femn,sing,loct,его,NPRO,3per,accs,sing,1,0
3632,особенностью,NOUN,inan,femn,sing,ablt,их,NPRO,3per,accs,plur,18,0
3633,основе,NOUN,inan,femn,sing,loct,их,NPRO,3per,accs,plur,14,0
3634,характеристики,NOUN,inan,femn,plur,nomn,их,NPRO,3per,accs,plur,7,0
3635,присутствие,NOUN,inan,neut,sing,nomn,их,NPRO,3per,accs,plur,5,0
3636,составе,NOUN,inan,masc,sing,loct,их,NPRO,3per,accs,plur,2,0
3637,сечения,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,2,0
3638,захвата,NOUN,inan,masc,sing,gent,их,NPRO,3per,accs,plur,3,0
3639,материалы,NOUN,inan,masc,plur,nomn,их,NPRO,3per,accs,plur,11,0
3640,сооружении,NOUN,inan,neut,sing,loct,их,NPRO,3per,accs,plur,21,0
3641,могильников,NOUN,inan,masc,plur,gent,их,NPRO,3per,accs,plur,22,0
3642,отходов,NOUN,inan,masc,plur,gent,их,NPRO,3per,accs,plur,24,0
3643,получении,NOUN,inan,neut,sing,loct,их,NPRO,3per,accs,plur,26,0
3644,компаундов,NOUN,inan,masc,plur,gent,их,NPRO,3per,accs,plur,27,0
3645,цементации,NOUN,inan,femn,sing,gent,их,NPRO,3per,accs,plur,29,0
3646,Определение,NOUN,inan,neut,sing,nomn,их,NPRO,3per,accs,plur,8,0
3647,свойств,NOUN,inan,neut,plur,gent,их,NPRO,3per,accs,plur,6,0
3648,материалов,NOUN,inan,masc,plur,gent,их,NPRO,3per,accs,plur,2,0
3649,основе,NOUN,inan,femn,sing,loct,их,NPRO,3per,accs,plur,1,0
3650,соответствии,NOUN,inan,neut,sing,loct,их,NPRO,3per,accs,plur,4,0
3651,законодательством,NOUN,inan,neut,sing,ablt,их,NPRO,3per,accs,plur,7,0
3652,Испытания,NOUN,inan,neut,plur,nomn,они,NPRO,3per,nomn,plur,41,0
3653,стенде,NOUN,inan,masc,sing,loct,они,NPRO,3per,nomn,plur,37,0
3654,агрессии,NOUN,inan,femn,sing,gent,они,NPRO,3per,nomn,plur,32,0
3655,замораживанию,NOUN,inan,neut,sing,datv,они,NPRO,3per,nomn,plur,28,0
3656,оттаиванию,NOUN,inan,neut,sing,datv,они,NPRO,3per,nomn,plur,26,0
3657,раза,NOUN,inan,masc,sing,gent,они,NPRO,3per,nomn,plur,24,0
3658,сутки,NOUN,inan,,plur,accs,они,NPRO,3per,nomn,plur,22,0
3659,высыханию,NOUN,inan,neut,sing,datv,они,NPRO,3per,nomn,plur,19,0
3660,намоканию,NOUN,inan,neut,sing,datv,они,NPRO,3per,nomn,plur,17,0
3661,выщелачиванию,NOUN,inan,neut,sing,datv,они,NPRO,3per,nomn,plur,15,0
3662,циклов,NOUN,inan,masc,plur,gent,они,NPRO,3per,nomn,plur,5,0
3663,замораживания,NOUN,inan,neut,sing,gent,они,NPRO,3per,nomn,plur,3,0
3664,оттаивания,NOUN,inan,neut,sing,gent,они,NPRO,3per,nomn,plur,1,0
3665,возрастание,NOUN,inan,neut,sing,nomn,они,NPRO,3per,nomn,plur,2,0
3666,прочности,NOUN,inan,femn,sing,gent,они,NPRO,3per,nomn,plur,3,0
3667,сжатии,NOUN,inan,neut,sing,loct,они,NPRO,3per,nomn,plur,8,0
3668,ёмкость,NOUN,inan,femn,sing,nomn,его,NPRO,3per,accs,sing,6,0
3669,счёт,NOUN,inan,masc,sing,accs,его,NPRO,3per,accs,sing,2,0
3670,подавления,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,1,0
3671,ТМД-материалы,NOUN,inan,masc,plur,nomn,его,NPRO,3per,accs,sing,11,0
3672,основе,NOUN,inan,femn,sing,loct,его,NPRO,3per,accs,sing,9,0
3673,условиями,NOUN,inan,neut,plur,ablt,его,NPRO,3per,accs,sing,1,0
3674,использования,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,1,0
3675,режиме,NOUN,inan,masc,sing,loct,его,NPRO,3per,accs,sing,4,0
3676,сорбции,NOUN,inan,femn,sing,gent,его,NPRO,3per,accs,sing,5,0
3677,скорость,NOUN,inan,femn,sing,nomn,его,NPRO,3per,accs,sing,7,0
3678,потока,NOUN,inan,masc,sing,gent,его,NPRO,3per,accs,sing,8,0
3679,температура,NOUN,inan,femn,sing,nomn,его,NPRO,3per,accs,sing,13,0
3680,30°С,NOUN,inan,masc,sing,nomn,его,NPRO,3per,accs,sing,15,0
3681,точки,NOUN,inan,femn,sing,gent,его,NPRO,3per,accs,sing,10,0
3682,зрения,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,9,0
3683,эффективности,NOUN,inan,femn,sing,gent,его,NPRO,3per,accs,sing,8,0
3684,использования,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,7,0
3685,насыщению,NOUN,inan,neut,sing,datv,его,NPRO,3per,accs,sing,1,0
3686,комплекс,NOUN,inan,masc,sing,nomn,их,NPRO,3per,accs,plur,9,0
3687,исследований,NOUN,inan,neut,plur,gent,их,NPRO,3per,accs,plur,8,0
3688,ТМД-материалов,NOUN,inan,masc,plur,gent,их,NPRO,3per,accs,plur,7,0
3689,основе,NOUN,inan,femn,sing,loct,их,NPRO,3per,accs,plur,5,0
3690,использование,NOUN,inan,neut,sing,nomn,их,NPRO,3per,accs,plur,1,0
3691,очистки,NOUN,inan,femn,sing,gent,их,NPRO,3per,accs,plur,3,0
3692,качестве,NOUN,inan,neut,sing,loct,их,NPRO,3per,accs,plur,8,0
3693,материала,NOUN,inan,masc,sing,gent,их,NPRO,3per,accs,plur,10,0
3694,фиксации,NOUN,inan,femn,sing,gent,их,NPRO,3per,accs,plur,12,0
3695,комплекс,NOUN,inan,masc,sing,nomn,их,NPRO,3per,accs,plur,32,0
3696,исследований,NOUN,inan,neut,plur,gent,их,NPRO,3per,accs,plur,31,0
3697,ТМД-материалов,NOUN,inan,masc,plur,gent,их,NPRO,3per,accs,plur,30,0
3698,основе,NOUN,inan,femn,sing,loct,их,NPRO,3per,accs,plur,28,0
3699,использование,NOUN,inan,neut,sing,nomn,их,NPRO,3per,accs,plur,22,0
3700,очистки,NOUN,inan,femn,sing,gent,их,NPRO,3per,accs,plur,20,0
3701,качестве,NOUN,inan,neut,sing,loct,их,NPRO,3per,accs,plur,15,0
3702,материала,NOUN,inan,masc,sing,gent,их,NPRO,3per,accs,plur,13,0
3703,фиксации,NOUN,inan,femn,sing,gent,их,NPRO,3per,accs,plur,11,0
3704,создания,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,7,0
3705,барьеров,NOUN,inan,masc,plur,gent,их,NPRO,3per,accs,plur,5,0
3706,организации,NOUN,inan,femn,sing,gent,их,NPRO,3per,accs,plur,3,0
3707,могильников,NOUN,inan,masc,plur,gent,их,NPRO,3per,accs,plur,2,0
3708,хранения,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,1,0
3709,грунтовки,NOUN,inan,femn,plur,nomn,них,NPRO,3per,gent,plur,15,0
3710,материалы,NOUN,inan,masc,plur,nomn,них,NPRO,3per,gent,plur,11,0
3711,место,NOUN,inan,neut,sing,accs,них,NPRO,3per,gent,plur,8,0
3712,числа,NOUN,inan,neut,sing,gent,них,NPRO,3per,gent,plur,5,0
3713,покрытия,NOUN,inan,neut,sing,gent,них,NPRO,3per,gent,plur,1,0
3714,пленки,NOUN,inan,femn,plur,nomn,них,NPRO,3per,gent,plur,10,0
3715,сведения,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,7,0
3716,виде,NOUN,inan,masc,sing,loct,их,NPRO,3per,accs,plur,5,0
3717,составе,NOUN,inan,masc,sing,loct,их,NPRO,3per,accs,plur,2,0
3718,свойствах,NOUN,inan,neut,plur,loct,их,NPRO,3per,accs,plur,4,0
3719,ассортимент,NOUN,inan,masc,sing,accs,их,NPRO,3per,accs,plur,10,0
3720,вывод,NOUN,inan,masc,sing,accs,их,NPRO,3per,accs,plur,19,0
3721,авторов,NOUN,anim,masc,plur,gent,их,NPRO,3per,accs,plur,18,0
3722,увеличением,NOUN,inan,neut,sing,ablt,их,NPRO,3per,accs,plur,12,0
3723,числа,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,11,0
3724,слоев,NOUN,inan,masc,plur,gent,их,NPRO,3per,accs,plur,10,0
3725,горючесть,NOUN,inan,femn,sing,nomn,их,NPRO,3per,accs,plur,9,0
3726,достижении,NOUN,inan,neut,sing,loct,их,NPRO,3per,accs,plur,4,0
3727,толщины,NOUN,inan,femn,sing,gent,их,NPRO,3per,accs,plur,2,0
3728,выгорание,NOUN,inan,neut,sing,nomn,их,NPRO,3per,accs,plur,1,0
3729,свойств,NOUN,inan,neut,plur,gent,их,NPRO,3per,accs,plur,4,0
3730,принципе,NOUN,inan,masc,sing,loct,их,NPRO,3per,accs,plur,8,0
3731,результатами,NOUN,inan,masc,plur,ablt,их,NPRO,3per,accs,plur,12,0
3732,интерес,NOUN,inan,masc,sing,accs,его,NPRO,3per,accs,sing,11,0
3733,фактор,NOUN,inan,masc,sing,nomn,его,NPRO,3per,accs,sing,7,0
3734,стадии,NOUN,inan,femn,sing,loct,его,NPRO,3per,accs,sing,1,0
3735,развития,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,1,0
3736,горении,NOUN,inan,neut,sing,loct,его,NPRO,3per,accs,sing,3,0
3737,значения,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,29,0
3738,продолжительности,NOUN,inan,femn,sing,gent,его,NPRO,3per,accs,sing,12,0
3739,сценарием,NOUN,inan,masc,sing,ablt,его,NPRO,3per,accs,sing,15,0
3740,коридоре,NOUN,inan,masc,sing,loct,его,NPRO,3per,accs,sing,18,0
3741,здания,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,19,0
3742,условию,NOUN,inan,neut,sing,datv,его,NPRO,3per,accs,sing,23,0
3743,достижения,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,24,0
3744,Угроза,NOUN,inan,femn,sing,nomn,его,NPRO,3per,accs,sing,11,0
3745,жизни,NOUN,inan,femn,sing,gent,его,NPRO,3per,accs,sing,10,0
3746,людей,NOUN,anim,masc,plur,gent,его,NPRO,3per,accs,sing,9,0
3747,значения,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,6,0
3748,Время,NOUN,inan,neut,sing,accs,его,NPRO,3per,accs,sing,1,0
3749,достижения,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,1,0
3750,меру,NOUN,inan,femn,sing,accs,его,NPRO,3per,accs,sing,4,0
3751,опасности,NOUN,inan,femn,sing,gent,его,NPRO,3per,accs,sing,7,0
3752,материалов,NOUN,inan,masc,plur,gent,его,NPRO,3per,accs,sing,9,0
3753,горении,NOUN,inan,neut,sing,loct,его,NPRO,3per,accs,sing,14,0
3754,образом,NOUN,inan,masc,sing,ablt,его,NPRO,3per,accs,sing,16,0
3755,расчета,NOUN,inan,masc,sing,gent,его,NPRO,3per,accs,sing,12,0
3756,продолжительности,NOUN,inan,femn,sing,gent,его,NPRO,3per,accs,sing,11,0
3757,уровня,NOUN,inan,masc,sing,gent,его,NPRO,3per,accs,sing,7,0
3758,стадии,NOUN,inan,femn,sing,loct,его,NPRO,3per,accs,sing,1,0
3759,развития,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,1,0
3760,противоречие,NOUN,inan,neut,sing,nomn,его,NPRO,3per,accs,sing,41,0
3761,данными,NOUN,inan,,plur,ablt,его,NPRO,3per,accs,sing,37,0
3762,гибели,NOUN,inan,femn,sing,gent,его,NPRO,3per,accs,sing,35,0
3763,людей,NOUN,anim,masc,plur,gent,его,NPRO,3per,accs,sing,34,0
3764,пожаре,NOUN,inan,masc,sing,loct,его,NPRO,3per,accs,sing,32,0
3765,отравления,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,29,0
3766,продуктами,NOUN,inan,masc,plur,ablt,его,NPRO,3per,accs,sing,27,0
3767,горения,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,26,0
3768,параметры,NOUN,inan,masc,plur,nomn,его,NPRO,3per,accs,sing,16,0
3769,динамики,NOUN,inan,femn,sing,gent,его,NPRO,3per,accs,sing,13,0
3770,развития,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,12,0
3771,скорость,NOUN,inan,femn,sing,nomn,его,NPRO,3per,accs,sing,1,0
3772,распространения,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,7,0
3773,пламени,NOUN,inan,neut,sing,gent,его,NPRO,3per,accs,sing,6,0
3774,поверхности,NOUN,inan,femn,sing,gent,его,NPRO,3per,accs,sing,4,0
3775,скорость,NOUN,inan,femn,sing,nomn,его,NPRO,3per,accs,sing,1,0
3776,пожара,NOUN,inan,masc,sing,gent,Она,NPRO,3per,nomn,sing,24,0
3777,достижению,NOUN,inan,neut,sing,datv,Она,NPRO,3per,nomn,sing,22,0
3778,уровня,NOUN,inan,masc,sing,gent,Она,NPRO,3per,nomn,sing,20,0
3779,за-дымленеия,NOUN,inan,neut,sing,gent,Она,NPRO,3per,nomn,sing,19,0
3780,пределах,NOUN,inan,masc,plur,loct,Она,NPRO,3per,nomn,sing,16,0
3781,мин,NOUN,inan,femn,plur,gent,Она,NPRO,3per,nomn,sing,11,0
3782,зависимости,NOUN,inan,femn,sing,loct,Она,NPRO,3per,nomn,sing,9,0
3783,природы,NOUN,inan,femn,sing,gent,Она,NPRO,3per,nomn,sing,6,0
3784,раз,NOUN,inan,masc,plur,gent,Она,NPRO,3per,nomn,sing,4,0
3785,использовании,NOUN,inan,neut,sing,loct,Она,NPRO,3per,nomn,sing,6,0
3786,качестве,NOUN,inan,neut,sing,loct,Она,NPRO,3per,nomn,sing,8,0
3787,основы,NOUN,inan,femn,plur,nomn,Она,NPRO,3per,nomn,sing,9,0
3788,стандартам,NOUN,inan,masc,plur,datv,них,NPRO,3per,gent,plur,6,0
3789,условиям,NOUN,inan,neut,plur,datv,них,NPRO,3per,gent,plur,4,0
3790,проживания,NOUN,inan,neut,sing,gent,них,NPRO,3per,gent,plur,2,0
3791,реконструкции,NOUN,inan,femn,sing,gent,них,NPRO,3per,gent,plur,9,0
3792,ремонте,NOUN,inan,masc,sing,loct,них,NPRO,3per,gent,plur,12,0
3793,сносе,NOUN,inan,masc,sing,loct,них,NPRO,3per,gent,plur,14,0
3794,строительстве,NOUN,inan,neut,sing,loct,них,NPRO,3per,gent,plur,16,0
3795,жилья,NOUN,inan,neut,sing,gent,них,NPRO,3per,gent,plur,18,0
3796,десятилетия,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,52,0
3797,строительство,NOUN,inan,neut,sing,accs,их,NPRO,3per,accs,plur,51,0
3798,странах,NOUN,inan,femn,plur,loct,их,NPRO,3per,accs,plur,49,0
3799,СНГ,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,48,0
3800,методами,NOUN,inan,masc,plur,ablt,их,NPRO,3per,accs,plur,42,0
3801,использованием,NOUN,inan,neut,sing,ablt,их,NPRO,3per,accs,plur,39,0
3802,железобетона,NOUN,inan,masc,sing,gent,их,NPRO,3per,accs,plur,38,0
3803,числе,NOUN,inan,neut,sing,loct,их,NPRO,3per,accs,plur,35,0
3804,массой,NOUN,inan,femn,sing,ablt,их,NPRO,3per,accs,plur,25,0
3805,(железобетон,NOUN,inan,masc,sing,nomn,их,NPRO,3per,accs,plur,24,0
3806,раз,NOUN,inan,masc,plur,gent,их,NPRO,3per,accs,plur,21,0
3807,габаритами,NOUN,inan,masc,plur,ablt,их,NPRO,3per,accs,plur,17,0
3808,энергозатрат,NOUN,inan,,plur,gent,их,NPRO,3per,accs,plur,12,0
3809,средств,NOUN,inan,neut,plur,gent,их,NPRO,3per,accs,plur,9,0
3810,транспортировку,NOUN,inan,femn,sing,accs,их,NPRO,3per,accs,plur,7,0
3811,месту,NOUN,inan,neut,sing,datv,их,NPRO,3per,accs,plur,4,0
3812,строительства,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,8,0
3813,подъем,NOUN,inan,masc,sing,nomn,их,NPRO,3per,accs,plur,1,0
3814,стоимость,NOUN,inan,femn,sing,nomn,их,NPRO,3per,accs,plur,7,0
3815,чертой,NOUN,inan,femn,sing,ablt,их,NPRO,3per,accs,plur,5,0
3816,применения,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,4,0
3817,индустриальность,NOUN,inan,femn,sing,nomn,их,NPRO,3per,accs,plur,2,0
3818,изготовления,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,3,0
3819,простоте,NOUN,inan,femn,sing,datv,их,NPRO,3per,accs,plur,8,0
3820,обработки,NOUN,inan,femn,sing,gent,их,NPRO,3per,accs,plur,9,0
3821,передела,NOUN,inan,masc,sing,gent,их,NPRO,3per,accs,plur,11,0
3822,технологичности,NOUN,inan,femn,sing,gent,их,NPRO,3per,accs,plur,13,0
3823,удобства,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,16,0
3824,транспортирования,NOUN,inan,neut,sing,gent,их,NPRO,3per,accs,plur,17,0
3825,(малый,NOUN,anim,masc,sing,nomn,их,NPRO,3per,accs,plur,18,0
3826,возможности,NOUN,inan,femn,sing,gent,их,NPRO,3per,accs,plur,20,0
3827,монтажа,NOUN,inan,masc,sing,gent,их,NPRO,3per,accs,plur,21,0
3828,блоками,NOUN,inan,masc,plur,ablt,их,NPRO,3per,accs,plur,23,0
3829,пролетами,NOUN,inan,masc,plur,ablt,их,NPRO,3per,accs,plur,26,0
3830,конструкций,NOUN,inan,femn,plur,gent,он,NPRO,3per,nomn,sing,5,0
3831,выпуск,NOUN,inan,masc,sing,nomn,он,NPRO,3per,nomn,sing,9,0
